idx,source,outcome,steps,bfs_len,gap,final_bfs_dist,wall_hits,score_sum,score_avg,score_bfsnorm,badness,repeat_count,quality_key
71,sticky_wall_timeout,timeout,64,14,64,14,64,-64.0,-1.0,-4.571428571428571,4.4296875,238,"[1, -1, -2, -10000, -10000, -9284]"
72,bfs_success,success,14,14,0,0,0,-0.20207291841506958,-0.014433779886790685,-0.014433779886790685,0.0,0,"[2, 0, 0, 0, 0, 0]"
73,clean_success,success,14,14,0,0,0,-0.20207291841506958,-0.014433779886790685,-0.014433779886790685,0.0,0,"[2, 0, 0, 0, 0, 0]"
74,short_detour_success,success,16,14,2,0,0,-12.022468388080597,-0.7514042742550373,-0.8587477420057569,0.02,0,"[2, 0, 0, -400, 0, -8]"
75,long_detour_success,success,20,14,6,0,0,-19.83838254213333,-0.9919191271066665,-1.417027324438095,0.06390625,1,"[2, 0, 0, -1200, 0, -50]"
76,recovery_success,success,16,14,2,0,0,-7.042107358574867,-0.4401317099109292,-0.5030076684696334,0.02,0,"[2, 0, 0, -400, 0, -8]"
77,wall_recovery_success,success,15,14,1,0,1,-15.0,-1.0,-1.0714285714285714,1.025625,0,"[2, -1, 0, -200, -156, -4]"
78,near_clean_timeout,timeout,64,14,64,8,0,-52.709696140140295,-0.8235890021896921,-3.764978295724307,1.3872767857142856,26,"[1, 0, -1, -5714, 0, -1012]"
79,far_clean_timeout,timeout,64,14,64,14,0,-61.65922027826309,-0.9634253168478608,-4.404230019875935,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
80,safe_loop_timeout,timeout,64,14,64,14,0,-64.0,-1.0,-4.571428571428571,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
81,far_clean_timeout,timeout,64,14,64,14,0,-64.0,-1.0,-4.571428571428571,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
82,wall_timeout,timeout,64,14,64,4,2,-63.99999248981476,-0.9999998826533556,-4.571428034986768,2.271763392857143,25,"[1, -1, -1, -2857, -312, -970]"
83,sticky_wall_timeout,timeout,64,14,64,8,58,-64.0,-1.0,-4.571428571428571,4.027901785714286,214,"[1, -1, -2, -5714, -9062, -8347]"
84,bfs_success,success,14,14,0,0,0,-0.0017573833465576172,-0.00012552738189697266,-0.00012552738189697266,0.0,0,"[2, 0, 0, 0, 0, 0]"
85,clean_success,success,14,14,0,0,0,-0.0017573833465576172,-0.00012552738189697266,-0.00012552738189697266,0.0,0,"[2, 0, 0, 0, 0, 0]"
86,short_detour_success,success,16,14,2,0,0,-2.066890239715576,-0.1291806399822235,-0.14763501712254115,0.02,0,"[2, 0, 0, -400, 0, -8]"
87,long_detour_success,success,20,14,6,0,0,-11.960372865200043,-0.5980186432600021,-0.8543123475142888,0.06390625,1,"[2, 0, 0, -1200, 0, -50]"
88,recovery_success,success,16,14,2,0,0,-2.007634699344635,-0.1254771687090397,-0.1434024785246168,0.02,0,"[2, 0, 0, -400, 0, -8]"
89,wall_recovery_success,success,17,14,3,0,3,-17.0,-1.0,-1.2142857142857142,1.08078125,1,"[2, -1, 0, -600, -469, -33]"
90,near_clean_timeout,timeout,64,14,64,10,0,-54.40122026205063,-0.8500190665945411,-3.8858014472893307,1.4547991071428572,25,"[1, 0, -1, -7143, 0, -986]"
91,far_clean_timeout,timeout,64,14,64,14,0,-61.97315549850464,-0.968330554664135,-4.426653964178903,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
92,safe_loop_timeout,timeout,64,14,64,14,0,-64.0,-1.0,-4.571428571428571,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
93,far_clean_timeout,timeout,64,14,64,14,0,-61.97315549850464,-0.968330554664135,-4.426653964178903,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
94,wall_timeout,timeout,64,14,64,9,3,-64.0,-1.0,-4.571428571428571,2.544084821428571,45,"[1, -1, -2, -6429, -469, -1767]"
95,sticky_wall_timeout,timeout,64,14,64,8,58,-64.0,-1.0,-4.571428571428571,4.027901785714286,214,"[1, -1, -2, -5714, -9062, -8347]"
96,bfs_success,success,14,14,0,0,0,-0.001031041145324707,-7.364579609462194e-05,-7.364579609462194e-05,0.0,0,"[2, 0, 0, 0, 0, 0]"
97,clean_success,success,14,14,0,0,0,-0.001031041145324707,-7.364579609462194e-05,-7.364579609462194e-05,0.0,0,"[2, 0, 0, 0, 0, 0]"
98,short_detour_success,success,16,14,2,0,0,-2.0111790895462036,-0.12569869309663773,-0.14365564925330027,0.02,0,"[2, 0, 0, -400, 0, -4]"
99,long_detour_success,success,20,14,6,0,0,-13.05175194144249,-0.6525875970721244,-0.9322679958173207,0.0678125,2,"[2, 0, 0, -1200, 0, -66]"
100,recovery_success,success,16,14,2,0,0,-2.6369881629943848,-0.16481176018714905,-0.18835629735674178,0.02,0,"[2, 0, 0, -400, 0, -8]"
101,wall_recovery_success,success,17,14,3,0,3,-9.00028681755066,-0.5294286363265094,-0.642877629825047,1.08078125,1,"[2, -1, 0, -600, -469, -33]"
102,near_clean_timeout,timeout,64,14,64,8,0,-50.09563985466957,-0.782744372729212,-3.578259989619255,1.3521205357142856,17,"[1, 0, -1, -5714, 0, -668]"
103,far_clean_timeout,timeout,64,14,64,16,0,-64.0,-1.0,-4.571428571428571,2.395647321428571,211,"[1, 0, -2, -11429, 0, -8256]"
104,safe_loop_timeout,timeout,64,14,64,14,0,-64.0,-1.0,-4.571428571428571,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
105,far_clean_timeout,timeout,64,14,64,16,0,-64.0,-1.0,-4.571428571428571,2.395647321428571,211,"[1, 0, -2, -11429, 0, -8256]"
106,wall_timeout,timeout,64,14,64,9,3,-58.00004971027374,-0.9062507767230272,-4.142860693590982,2.485491071428571,30,"[1, -1, -1, -6429, -469, -1191]"
107,sticky_wall_timeout,timeout,64,14,64,8,58,-56.00028681755066,-0.875004481524229,-4.000020486967904,4.027901785714286,214,"[1, -1, -2, -5714, -9062, -8347]"
108,bfs_success,success,18,18,0,0,0,-1.6071224808692932,-0.08928458227051629,-0.08928458227051629,0.0,0,"[2, 0, 0, 0, 0, 0]"
109,clean_success,success,18,18,0,0,0,-1.6071224808692932,-0.08928458227051629,-0.08928458227051629,0.0,0,"[2, 0, 0, 0, 0, 0]"
110,short_detour_success,success,20,18,2,0,0,-3.607375919818878,-0.1803687959909439,-0.200409773323271,0.021739130434782608,0,"[2, 0, 0, -435, 0, -4]"
111,long_detour_success,success,24,18,6,0,0,-9.911170840263367,-0.41296545167764026,-0.5506206022368537,0.06912364130434782,1,"[2, 0, 0, -1304, 0, -50]"
112,recovery_success,success,20,18,2,0,0,-1.6114914417266846,-0.08057457208633423,-0.08952730231814915,0.021739130434782608,0,"[2, 0, 0, -435, 0, -8]"
113,wall_recovery_success,success,19,18,1,0,1,-2.6063716411590576,-0.13717745479784513,-0.14479842450883654,1.0264945652173914,0,"[2, -1, 0, -217, -156, -4]"
114,near_clean_timeout,timeout,64,18,64,12,0,-39.752113699913025,-0.621126776561141,-2.2084507611062794,1.3723958333333333,10,"[1, 0, -1, -6667, 0, -396]"
115,far_clean_timeout,timeout,64,18,64,18,0,-63.60048162937164,-0.9937575254589319,-3.533360090520647,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
116,safe_loop_timeout,timeout,64,18,64,18,0,-63.60048162937164,-0.9937575254589319,-3.533360090520647,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
117,far_clean_timeout,timeout,64,18,64,18,0,-63.60048162937164,-0.9937575254589319,-3.533360090520647,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
118,wall_timeout,timeout,64,18,64,16,6,-57.60558885335922,-0.9000873258337379,-3.20031049185329,2.8819444444444446,88,"[1, -1, -2, -8889, -938, -3434]"
119,sticky_wall_timeout,timeout,64,18,64,10,56,-53.60561013221741,-0.837587658315897,-2.978089451789856,3.9574652777777777,206,"[1, -1, -2, -5556, -8750, -8034]"
120,bfs_success,success,14,14,0,0,0,-0.007277250289916992,-0.000519803592136928,-0.000519803592136928,0.0,0,"[2, 0, 0, 0, 0, 0]"
121,clean_success,success,14,14,0,0,0,-0.007277250289916992,-0.000519803592136928,-0.000519803592136928,0.0,0,"[2, 0, 0, 0, 0, 0]"
122,short_detour_success,success,16,14,2,0,0,-9.360561162233353,-0.5850350726395845,-0.6686115115880966,0.02,0,"[2, 0, 0, -400, 0, -8]"
123,long_detour_success,success,20,14,6,0,0,-16.62302201986313,-0.8311511009931565,-1.1873587157045091,0.06390625,1,"[2, 0, 0, -1200, 0, -35]"
124,recovery_success,success,16,14,2,0,0,-9.729504704475403,-0.6080940440297127,-0.694964621748243,0.02,0,"[2, 0, 0, -400, 0, -8]"
125,wall_recovery_success,success,14,14,0,0,0,-0.007277250289916992,-0.000519803592136928,-0.000519803592136928,0.0,0,"[2, 0, 0, 0, 0, 0]"
126,near_clean_timeout,timeout,64,14,64,8,0,-35.234281063079834,-0.5505356416106224,-2.5167343616485596,1.3169642857142856,8,"[1, 0, -1, -5714, 0, -307]"
127,far_clean_timeout,timeout,64,14,64,14,0,-64.0,-1.0,-4.571428571428571,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
128,safe_loop_timeout,timeout,64,14,64,14,0,-64.0,-1.0,-4.571428571428571,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
129,far_clean_timeout,timeout,64,14,64,14,0,-61.99993151426315,-0.9687489299103618,-4.428566536733082,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
130,wall_timeout,timeout,64,14,64,2,0,-53.71917378902435,-0.8393620904535055,-3.837083842073168,1.2081473214285714,35,"[1, 0, -2, -1429, 0, -1351]"
131,sticky_wall_timeout,timeout,64,14,64,14,64,-64.0,-1.0,-4.571428571428571,4.4296875,238,"[1, -1, -2, -10000, -10000, -9284]"
132,bfs_success,success,14,14,0,0,0,-0.000843346118927002,-6.023900849478585e-05,-6.023900849478585e-05,0.0,0,"[2, 0, 0, 0, 0, 0]"
133,clean_success,success,14,14,0,0,0,-0.000843346118927002,-6.023900849478585e-05,-6.023900849478585e-05,0.0,0,"[2, 0, 0, 0, 0, 0]"
134,short_detour_success,success,16,14,2,0,0,-2.006921708583832,-0.1254326067864895,-0.14335155061313085,0.02,0,"[2, 0, 0, -400, 0, -8]"
135,long_detour_success,success,20,14,6,0,0,-9.226994200609624,-0.4613497100304812,-0.6590710143292589,0.0678125,2,"[2, 0, 0, -1200, 0, -66]"
136,recovery_success,success,16,14,2,0,0,-2.008585214614868,-0.12553657591342926,-0.1434703724724906,0.02,0,"[2, 0, 0, -400, 0, -8]"
137,wall_recovery_success,success,17,14,3,0,3,-17.0,-1.0,-1.2142857142857142,1.08078125,1,"[2, -1, 0, -600, -469, -33]"
