idx,source,outcome,steps,bfs_len,gap,final_bfs_dist,wall_hits,score_sum,score_avg,score_bfsnorm,badness,repeat_count,quality_key
65,prefix_sticky_wall,timeout,64,14,64,8,58,-52.51924246549606,-0.820613163523376,-3.7513744618211473,4.036627119241192,58,"[1, -1, -8, -58, -58]"
66,bfs,success,14,14,0,0,0,13.153614223003387,0.9395438730716705,0.9395438730716705,0.0,0,"[2, 0, 0, 0, 0]"
67,controlled_success,success,16,14,2,0,0,12.813233256340027,0.8008270785212517,0.9152309468814305,0.17158964629263734,2,"[2, 0, -2, 0, -2]"
68,controlled_success,success,34,14,20,0,0,7.513039231300354,0.22097174209706924,0.5366456593785968,0.7243649937119889,14,"[2, 0, -20, 0, -14]"
69,random_avoid_goal,timeout,64,14,64,14,18,-59.14027612656355,-0.9240668144775555,-4.224305437611682,4.203501303551042,63,"[1, -1, -14, -18, -63]"
70,safe_loop,timeout,64,14,64,14,0,-53.14115483313799,-0.8303305442677811,-3.7957967737955705,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
71,prefix_sticky_wall,timeout,64,14,64,8,58,-52.56113255023956,-0.8212676960974932,-3.7543666107313975,4.036627119241192,58,"[1, -1, -8, -58, -58]"
72,bfs,success,16,16,0,0,0,13.334548115730286,0.8334092572331429,0.8334092572331429,0.0,0,"[2, 0, 0, 0, 0]"
73,controlled_success,success,22,16,6,0,0,11.323480784893036,0.5147036720405925,0.7077175490558147,0.3580773384501964,6,"[2, 0, -6, 0, -6]"
74,controlled_success,success,56,16,40,0,0,-1.8712824191898108,-0.033415757485532334,-0.11695515119936317,1.2521382183858283,32,"[2, 0, -40, 0, -32]"
75,random_avoid_goal,timeout,64,16,64,17,21,-58.162609469145536,-0.908790772955399,-3.635163091821596,4.301121062383467,63,"[1, -1, -17, -21, -63]"
76,safe_loop,timeout,64,16,64,16,0,-55.77481825277209,-0.871481535199564,-3.485926140798256,2.4981429386478133,63,"[1, 0, -16, 0, -63]"
77,prefix_sticky_wall,timeout,64,16,64,9,57,-52.52774888277054,-0.8207460762932897,-3.2829843051731586,4.021555933727946,57,"[1, -1, -9, -57, -57]"
78,bfs,success,14,14,0,0,0,13.256386518478394,0.9468847513198853,0.9468847513198853,0.0,0,"[2, 0, 0, 0, 0]"
79,controlled_success,success,16,14,2,0,0,12.677780747413635,0.7923612967133522,0.9055557676724025,0.17158964629263734,2,"[2, 0, -2, 0, -2]"
80,controlled_success,success,16,14,2,0,0,13.141366600990295,0.8213354125618935,0.9386690429278782,0.17158964629263734,2,"[2, 0, -2, 0, -2]"
81,random_avoid_goal,timeout,64,14,64,14,24,-54.910180911421776,-0.8579715767409652,-3.92215577938727,4.26924432832522,63,"[1, -1, -14, -24, -63]"
82,safe_loop,timeout,64,14,64,14,0,-52.585614554584026,-0.8216502274153754,-3.7561153253274306,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
