state_id,action,reward,category,hit_wall,repeat,success,d0,d1,delta_d
42,3,-0.9999501705169678,wall,True,False,False,18,18,0
43,0,-1.0,wall,True,False,False,9,9,0
43,1,0.9062710404396057,toward_goal,False,False,False,9,8,1
43,2,-1.0,nonprogress_repeat,False,True,False,9,10,-1
43,3,-0.9997007250785828,wall,True,False,False,9,9,0
44,0,-1.0,nonprogress_repeat,False,True,False,1,2,-1
44,1,-0.9513351321220398,wall,True,False,False,1,1,0
44,2,-1.0,away_goal,False,False,False,1,2,-1
44,3,0.8270217180252075,goal,False,False,True,1,0,1
45,0,-1.0,wall,True,False,False,18,18,0
45,1,0.4162829518318176,toward_goal,False,False,False,18,17,1
45,2,-1.0,wall,True,False,False,18,18,0
45,3,-0.9999501705169678,wall,True,False,False,18,18,0
46,0,-1.0,wall,True,False,False,18,18,0
46,1,-0.9474893808364868,recovery_repeat,False,True,False,18,17,1
46,2,-1.0,wall,True,False,False,18,18,0
46,3,-0.9999976754188538,wall,True,False,False,18,18,0
47,0,-1.0,wall,True,False,False,18,18,0
47,1,-0.994740903377533,recovery_repeat,False,True,False,18,17,1
47,2,-1.0,wall,True,False,False,18,18,0
47,3,-0.9999997615814209,wall,True,False,False,18,18,0
48,0,-1.0,wall,True,False,False,18,18,0
48,1,0.4162829518318176,toward_goal,False,False,False,18,17,1
48,2,-1.0,wall,True,False,False,18,18,0
48,3,-0.9999501705169678,wall,True,False,False,18,18,0
49,0,-1.0,wall,True,False,False,18,18,0
49,1,-0.9596261382102966,recovery_repeat,False,True,False,18,17,1
49,2,-1.0,wall,True,False,False,18,18,0
49,3,-0.9999988675117493,wall,True,False,False,18,18,0
50,0,-1.0,nonprogress_repeat,False,True,False,17,18,-1
50,1,-0.9875319600105286,away_goal,False,False,False,17,18,-1
50,2,-1.0,wall,True,False,False,17,17,0
50,3,-0.4591926634311676,toward_goal,False,False,False,17,16,1
51,0,-1.0,wall,True,False,False,18,18,0
51,1,0.4162829518318176,toward_goal,False,False,False,18,17,1
